provider_id,provider_name,system_family,indicator_id,indicator_name,pillar,subpillar,indicator_value,norm_known,norm_evidence,evidence_url,evidence_excerpt
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC9,Content provenance / watermarking,Accountability,Content provenance / watermarking,Unknown,,0.0,,
helsinki_nlp,Helsinki-NLP,OPUS-MT,ACC10,Responsible release process,Accountability,Responsible release process,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV1,Stakeholder advisory mechanism,Participatory governance,Stakeholder advisory mechanism,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV2,Public consultation on model/policy,Participatory governance,Public consultation on model/policy,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV3,Issue tracker for user feedback,Participatory governance,Issue tracker for user feedback,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV4,Participatory red teaming,Participatory governance,Participatory red teaming,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV5,Data rights & consent deals,Participatory governance,Data rights & consent deals,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV6,Civil society partnerships,Participatory governance,Civil society partnerships,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV7,Training data opt-out,Participatory governance,Training data opt-out,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV8,Participatory evaluation,Participatory governance,Participatory evaluation,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV9,Model policy protects vulnerable groups,Participatory governance,Model policy protects vulnerable groups,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,GOV10,Independent oversight,Participatory governance,Independent oversight,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC1,Supported UI languages (count),Inclusivity & diversity,Supported UI languages (count),Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC2,Low-resource language coverage,Inclusivity & diversity,Low-resource language coverage,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC3,Accessibility features,Inclusivity & diversity,Accessibility features,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC4,Disaggregated safety metrics,Inclusivity & diversity,Disaggregated safety metrics,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC5,Dataset demographic documentation,Inclusivity & diversity,Dataset demographic documentation,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC6,On-device / low-resource deployment,Inclusivity & diversity,On-device / low-resource deployment,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC7,Community co-authorship,Inclusivity & diversity,Community co-authorship,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC8,Equitable pricing/access,Inclusivity & diversity,Equitable pricing/access,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC9,Geo availability breadth,Inclusivity & diversity,Geo availability breadth,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,INC10,Safety for marginalized identities,Inclusivity & diversity,Safety for marginalized identities,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA1,System/model card published,Transparency,System/model card published,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA2,Training data sources disclosed,Transparency,Training data sources disclosed,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA3,License is explicit & reproducible,Transparency,License is explicit & reproducible,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA4,Evaluation suite & methodology,Transparency,Evaluation suite & methodology,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA5,Versioned release notes/changelog,Transparency,Versioned release notes/changelog,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA6,Data retention & privacy,Transparency,Data retention & privacy,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA7,Safety & use policy clarity,Transparency,Safety & use policy clarity,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA8,Incident/abuse transparency report,Transparency,Incident/abuse transparency report,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA9,Reproducible training recipe,Transparency,Reproducible training recipe,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,TRA10,Open weights availability,Transparency,Open weights availability,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC1,Bug bounty / VDP,Accountability,Bug bounty / VDP,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC2,User appeals/redress,Accountability,User appeals/redress,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC3,Third-party audit/assurance,Accountability,Third-party audit/assurance,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC4,Independent red team evaluation,Accountability,Independent red team evaluation,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC5,Regulatory compliance disclosures,Accountability,Regulatory compliance disclosures,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC6,Policy enforcement evidence,Accountability,Policy enforcement evidence,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC7,Data processing addendum (DPA),Accountability,Data processing addendum (DPA),Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC8,Input/output logging controls,Accountability,Input/output logging controls,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC9,Content provenance / watermarking,Accountability,Content provenance / watermarking,Unknown,,0.0,,
deeppavlov,DeepPavlov,ruGPT / rubert,ACC10,Responsible release process,Accountability,Responsible release process,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV1,Stakeholder advisory mechanism,Participatory governance,Stakeholder advisory mechanism,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV2,Public consultation on model/policy,Participatory governance,Public consultation on model/policy,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV3,Issue tracker for user feedback,Participatory governance,Issue tracker for user feedback,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV4,Participatory red teaming,Participatory governance,Participatory red teaming,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV5,Data rights & consent deals,Participatory governance,Data rights & consent deals,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV6,Civil society partnerships,Participatory governance,Civil society partnerships,Yes,1.0,1.0,https://theoceancleanup.com/get-involved/citizen-science/,Citizen Science: opportunities to contribute to research and data collection.
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV7,Training data opt-out,Participatory governance,Training data opt-out,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV8,Participatory evaluation,Participatory governance,Participatory evaluation,Yes,1.0,1.0,https://theoceancleanup.com/get-involved/citizen-science/,Join our citizen science initiatives to improve our technology and research.
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV9,Model policy protects vulnerable groups,Participatory governance,Model policy protects vulnerable groups,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),GOV10,Independent oversight,Participatory governance,Independent oversight,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC1,Supported UI languages (count),Inclusivity & diversity,Supported UI languages (count),Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC2,Low-resource language coverage,Inclusivity & diversity,Low-resource language coverage,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC3,Accessibility features,Inclusivity & diversity,Accessibility features,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC4,Disaggregated safety metrics,Inclusivity & diversity,Disaggregated safety metrics,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC5,Dataset demographic documentation,Inclusivity & diversity,Dataset demographic documentation,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC6,On-device / low-resource deployment,Inclusivity & diversity,On-device / low-resource deployment,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC7,Community co-authorship,Inclusivity & diversity,Community co-authorship,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC8,Equitable pricing/access,Inclusivity & diversity,Equitable pricing/access,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC9,Geo availability breadth,Inclusivity & diversity,Geo availability breadth,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),INC10,Safety for marginalized identities,Inclusivity & diversity,Safety for marginalized identities,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA1,System/model card published,Transparency,System/model card published,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA2,Training data sources disclosed,Transparency,Training data sources disclosed,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA3,License is explicit & reproducible,Transparency,License is explicit & reproducible,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA4,Evaluation suite & methodology,Transparency,Evaluation suite & methodology,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA5,Versioned release notes/changelog,Transparency,Versioned release notes/changelog,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA6,Data retention & privacy,Transparency,Data retention & privacy,Yes,1.0,1.0,https://theoceancleanup.com/about/privacy-notice/,Privacy Notice describes how we process your personal data.
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA7,Safety & use policy clarity,Transparency,Safety & use policy clarity,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA8,Incident/abuse transparency report,Transparency,Incident/abuse transparency report,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA9,Reproducible training recipe,Transparency,Reproducible training recipe,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),TRA10,Open weights availability,Transparency,Open weights availability,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC1,Bug bounty / VDP,Accountability,Bug bounty / VDP,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC2,User appeals/redress,Accountability,User appeals/redress,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC3,Third-party audit/assurance,Accountability,Third-party audit/assurance,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC4,Independent red team evaluation,Accountability,Independent red team evaluation,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC5,Regulatory compliance disclosures,Accountability,Regulatory compliance disclosures,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC6,Policy enforcement evidence,Accountability,Policy enforcement evidence,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC7,Data processing addendum (DPA),Accountability,Data processing addendum (DPA),Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC8,Input/output logging controls,Accountability,Input/output logging controls,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC9,Content provenance / watermarking,Accountability,Content provenance / watermarking,Unknown,,0.0,,
theoceancleanup_adis,The Ocean Cleanup,ADIS (AI Debris Identification System),ACC10,Responsible release process,Accountability,Responsible release process,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV1,Stakeholder advisory mechanism,Participatory governance,Stakeholder advisory mechanism,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV2,Public consultation on model/policy,Participatory governance,Public consultation on model/policy,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV3,Issue tracker for user feedback,Participatory governance,Issue tracker for user feedback,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV4,Participatory red teaming,Participatory governance,Participatory red teaming,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV5,Data rights & consent deals,Participatory governance,Data rights & consent deals,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV6,Civil society partnerships,Participatory governance,Civil society partnerships,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV7,Training data opt-out,Participatory governance,Training data opt-out,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV8,Participatory evaluation,Participatory governance,Participatory evaluation,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV9,Model policy protects vulnerable groups,Participatory governance,Model policy protects vulnerable groups,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),GOV10,Independent oversight,Participatory governance,Independent oversight,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC1,Supported UI languages (count),Inclusivity & diversity,Supported UI languages (count),Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC2,Low-resource language coverage,Inclusivity & diversity,Low-resource language coverage,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC3,Accessibility features,Inclusivity & diversity,Accessibility features,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC4,Disaggregated safety metrics,Inclusivity & diversity,Disaggregated safety metrics,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC5,Dataset demographic documentation,Inclusivity & diversity,Dataset demographic documentation,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC6,On-device / low-resource deployment,Inclusivity & diversity,On-device / low-resource deployment,Unknown,,0.0,,
calpoly_iatpp_ai_for_reporters,Cal Poly Institute for Advanced Technology and Public Policy (IATPP),AI for Reporters (Digital Democracy),INC7,Community co-authorship,Inclusivity & diversity,Community co-authorship,Unknown,,0.0,,
